symbol,LS,Correlation,FDR,mLog10pval,TF,Stage,Cell
VSNL1,29.6858865708324,0.847610575256143,2.48775286645218e-137,2.00195031208968,BHLHE22,High,Ext
BASP1-AS1,15.8156205669429,0.826657751247776,9.09331349710892e-125,2.11743535574153,BHLHE22,High,Ext
PAIP1,10.3293094553829,0.816728708865907,2.16086168436909e-119,2.17619810444391,BHLHE22,High,Ext
STX1B,12.7817142723156,0.811835457596299,7.3326704366874e-117,2.05384578593789,BHLHE22,High,Ext
RFTN1,62.9415813720855,0.801648032940631,7.97646539618728e-112,3.88839019757797,BHLHE22,High,Ext
SLC17A6,22.1512275591278,0.800413885983811,3.10452407445227e-111,2.60527064378543,BHLHE22,High,Ext
MELTF,32.2939585968133,0.796426700302848,2.34806290191784e-109,2.12473494355185,BHLHE22,High,Ext
SPEF2,10.8841483413332,0.787561914878031,2.51451750715482e-105,2.85626044134432,BHLHE22,High,Ext
MIS18A,11.0150611927243,0.786370865216488,8.45973599123059e-105,3.71109418214011,BHLHE22,High,Ext
MDH1,10.3254162599476,0.785514034354338,2.01421590821923e-104,2.17619810444391,BHLHE22,High,Ext
GLS,13.725545159175,0.778633448362298,1.8543839453753e-101,2.25724232017873,BHLHE22,High,Ext
DSN1,10.8946920964743,0.771031967555744,2.63180682563137e-98,2.17619810444391,BHLHE22,High,Ext
DLGAP1-AS3,33.5038065748705,0.758659519725712,1.98814973967507e-93,2.91543539988787,BHLHE22,High,Ext
LSM11,14.1784127323426,0.756689088198006,1.11705761663009e-92,2.96128401152868,BHLHE22,High,Ext
CFAP221,13.2452977125689,0.747984914635037,1.88948936049217e-89,2.1850691629657,BHLHE22,High,Ext
DNA2,15.2090032625438,0.740863691230402,6.6288205818307e-87,3.27812266879295,BHLHE22,High,Ext
LINC01950,13.3895460571179,0.738866009798121,3.31427131515019e-86,2.34599851801263,BHLHE22,High,Ext
OLFM3,19.0541767878224,0.723992005858254,3.39113167249387e-81,2.71090216052262,BHLHE22,High,Ext
CIT,18.4018526298037,0.71197151947042,2.21423589770462e-77,2.30937386498139,BHLHE22,High,Ext
ERICH3,37.1153754973904,0.676816654866274,2.83406935963454e-67,3.75078958596374,BHLHE22,High,Ext
LINC01793,17.5871990626149,0.672067306604167,5.13952008976781e-66,4.83990670638929,BHLHE22,High,Ext
ST6GALNAC5,24.4818320061583,0.651261545379441,9.07077050442086e-61,2.21375949166976,BHLHE22,High,Ext
LINC01011,11.1245845147643,0.642420377027044,1.15961689022585e-58,2.0363491595408,BHLHE22,High,Ext
GALNT17,22.837321042801,0.635370217407804,4.95965480139384e-57,3.83986666057017,BHLHE22,High,Ext
ATP2B1-AS1,18.2294705993509,0.634593330529605,7.456941583496e-57,2.11743535574153,BHLHE22,High,Ext
IKZF3,10.4325367396618,0.631025475951708,4.78400864965694e-56,2.96128401152868,BHLHE22,High,Ext
MIR3976HG,15.5559286510154,0.629633904106879,9.8091215633375e-56,2.0363491595408,BHLHE22,High,Ext
DNAAF1,10.8451592264222,0.611133657949559,9.84042689101588e-52,2.11743535574153,BHLHE22,High,Ext
TTLL11,12.524464475713,0.600509768738974,1.49216331257722e-49,3.72993499641186,BHLHE22,High,Ext
DDX19A,9.48511566324879,0.583670959114745,2.93100425722535e-46,2.34599851801263,BHLHE22,High,Ext
ADGRF5,15.5754130264097,0.540596442452307,1.18138136244518e-38,4.39584594324704,BHLHE22,High,Ext
SLC39A8,13.6161073490263,0.539448702469274,1.82075385071471e-38,3.27812266879295,BHLHE22,High,Ext
KAT8,10.8891416755567,0.536718083537598,5.06015857242775e-38,2.17619810444391,BHLHE22,High,Ext
SERINC3,13.266409457461,0.504478765260499,4.47903672595594e-33,2.56154470066976,BHLHE22,High,Ext
TMEM52B,26.102365786677,0.84016414616928,1.16810827225205e-132,3.07377103134302,CEBPA,High,Mic
ANKRD22,14.5721755347989,0.818905665540505,1.52921172774785e-120,2.39832096188511,CEBPA,High,Mic
NLRP3,14.9672205060883,0.817318540541472,1.05749459931574e-119,2.34575868188716,CEBPA,High,Mic
STX11,20.5499215131099,0.815836463954513,6.32890076260899e-119,2.22883845084402,CEBPA,High,Mic
CLEC1A,28.1042194486911,0.813231140219046,1.41639051977948e-117,2.96792722483688,CEBPA,High,Mic
OLR1,29.8698464301665,0.811547055679934,1.02823254682405e-116,3.7150004833926,CEBPA,High,Mic
CLEC7A,28.1332077831551,0.81114792490714,1.63973037118436e-116,3.07377103134302,CEBPA,High,Mic
SLA,13.7017048316404,0.809408945368418,1.23605853925632e-115,2.03141650837957,CEBPA,High,Mic
RNASE6,25.1993639510874,0.807630200172714,9.57942433803708e-115,2.7729220123357,CEBPA,High,Mic
RCSD1,22.5893329583419,0.804875952074643,2.18141870426977e-113,2.18433643850408,CEBPA,High,Mic
TNFRSF1B,27.5968993407178,0.804673676264237,2.73827847508597e-113,2.22344446831427,CEBPA,High,Mic
CD163,14.593245825953,0.803499151556346,1.02125245140519e-112,2.05162357285189,CEBPA,High,Mic
OLFML3,27.4408733962177,0.798353424251475,2.93940293983417e-110,2.35539131004027,CEBPA,High,Mic
CLEC9A,27.6260246792038,0.797664690415684,6.19033631314683e-110,2.7729220123357,CEBPA,High,Mic
PLAC8,29.03615451287,0.784145064943368,7.99355784852066e-104,2.35539131004027,CEBPA,High,Mic
CLEC5A,13.4570022719407,0.781099186140897,1.65298711693062e-102,2.21098162129538,CEBPA,High,Mic
DENR,8.22150569544848,0.774340587642563,1.15689633095274e-99,2.12107362399457,CEBPA,High,Mic
HPSE,27.0762737015381,0.764740381755683,8.68160504120307e-96,2.18433643850408,CEBPA,High,Mic
CREG1,20.0650369861814,0.74931482004611,6.1868977048003e-90,2.18433643850408,CEBPA,High,Mic
CLEC19A,18.7624247823886,0.748760649991747,9.85973903509811e-90,3.3050983665772,CEBPA,High,Mic
MED13L,15.4884187541237,0.738485473670788,4.49522246220755e-86,2.61592489517044,CEBPA,High,Mic
ACTA2,14.659371176019,0.733767734959576,1.88692832143143e-84,2.1216423243222,CEBPA,High,Mic
IL6ST,15.2739031775573,0.73366861407432,2.03943571362342e-84,2.68280679847744,CEBPA,High,Mic
ATP6V1C1,9.27668715810153,0.732605812255078,4.67915145726032e-84,4.02662473009568,CEBPA,High,Mic
SYT6,25.9395089072981,0.729209671652732,6.47720616629189e-83,2.10581285886713,CEBPA,High,Mic
SRGAP1,12.7678415000729,0.71947935172961,9.68518312774424e-80,2.2673791552005,CEBPA,High,Mic
DEGS2,11.712635768671,0.712440762872257,1.58507030477734e-77,2.89172643895898,CEBPA,High,Mic
RPS25,11.276548206573,0.703228932759273,9.93258748553359e-75,2.21098162129538,CEBPA,High,Mic
IER5L,13.528355850544,0.683437145556612,4.55382093214422e-69,3.16847929598616,CEBPA,High,Mic
IQGAP2,12.1450306459299,0.670584240708758,1.25599229322766e-65,2.39832096188511,CEBPA,High,Mic
UTRN,12.4740418279629,0.66351789132832,8.27291025127274e-64,2.61592489517044,CEBPA,High,Mic
PAG1,10.137848983144,0.662092853537185,1.89795016548176e-63,2.34575868188716,CEBPA,High,Mic
RCC2,11.2065230278848,0.650865889760357,1.13064413519306e-60,2.1216423243222,CEBPA,High,Mic
PLAGL1,9.25388311633856,0.642777782160393,9.55870601459004e-59,2.62453133001059,CEBPA,High,Mic
COQ2,22.5726595458509,0.598038346979339,4.67080594597189e-49,2.18433643850408,CEBPA,High,Mic
VPS8,14.3234675946945,0.596978015234382,7.59881293786548e-49,3.02438636546888,CEBPA,High,Mic
PAK1IP1,10.8642936377636,0.57811207068558,3.25512846647486e-45,2.22883845084402,CEBPA,High,Mic
MAGEF1,9.36336033851853,0.545889891612909,1.57178978794193e-39,2.02284332656859,CEBPA,High,Mic
RSBN1,8.13100131749874,0.515395300186281,1.08394773839887e-34,2.62453133001059,CEBPA,High,Mic
ANKRD22,17.6375069932623,0.908216945236665,4.39998357878253e-188,2.7979513269708,CEBPB,High,Mic
FGL2,25.4005114963483,0.906292368330579,5.67634777943683e-186,3.06348230985575,CEBPB,High,Mic
NLRP3,17.7339827453622,0.905683432378903,2.57928218052236e-185,2.85387207627242,CEBPB,High,Mic
APOC1,21.3136914848426,0.905287242866742,6.85867552475074e-185,2.54521179682288,CEBPB,High,Mic
OLFML3,18.8740592165632,0.904386204571414,6.27542022451306e-184,2.09271543273854,CEBPB,High,Mic
PTAFR,17.7784911278412,0.901846740270563,2.87474187926943e-181,2.06006971603432,CEBPB,High,Mic
APOC2,21.0788157602746,0.901709201263688,3.98330581470691e-181,2.54521179682288,CEBPB,High,Mic
CPVL,31.6043513839866,0.898964299410938,2.44762122961113e-178,2.85387207627242,CEBPB,High,Mic
HK2,24.7300610954582,0.898456987332254,7.86591993542661e-178,2.09271543273854,CEBPB,High,Mic
COLGALT1,17.2078645089511,0.897334099003035,1.01928699787411e-176,2.16710192179882,CEBPB,High,Mic
ARRDC5,16.3496562959113,0.897265173925324,1.19138636052664e-176,3.13386483712873,CEBPB,High,Mic
TNFAIP3,25.3111835175118,0.894834807091952,2.75785535708883e-174,2.33019928200438,CEBPB,High,Mic
CLEC5A,15.0970151639654,0.888792524077636,1.20740273444423e-168,2.60597458476506,CEBPB,High,Mic
IL6ST,15.1483799551175,0.867272464682177,5.84341012479164e-151,2.54521179682288,CEBPB,High,Mic
GAK,11.1075985527469,0.866603437025044,1.8425350164919e-150,2.60597458476506,CEBPB,High,Mic
MED13L,12.8037940665189,0.863826676755174,2.02464095565328e-148,2.06006971603432,CEBPB,High,Mic
SAT1,12.7612195205301,0.861940709917702,4.65183096905915e-147,2.06006971603432,CEBPB,High,Mic
ATP6V0E1,21.6333523466913,0.850724841806842,2.33230045558774e-139,4.33496089758365,CEBPB,High,Mic
CXorf38,9.59571466669834,0.84608496614893,2.36316336095034e-136,2.10560193004843,CEBPB,High,Mic
GEMIN7,16.530770312664,0.843115294693602,1.75792141422001e-134,2.42004251258015,CEBPB,High,Mic
PGM2,16.0851523208537,0.839329830075729,3.76922902378946e-132,2.33019928200438,CEBPB,High,Mic
ACTA2,17.435826223259,0.831064073507784,2.90053696177301e-127,2.61999970020469,CEBPB,High,Mic
HIPK3,10.4443798145291,0.818405782102744,2.81746715941843e-120,2.10560193004843,CEBPB,High,Mic
EYA3,13.2334808476236,0.814895373001735,1.95714828840258e-118,2.09271543273854,CEBPB,High,Mic
IL6R,12.7644697106815,0.790260158035335,1.5654082705479e-106,2.51634962349126,CEBPB,High,Mic
CLEC19A,14.3625845489076,0.789817355652472,2.47499901311688e-106,2.16710192179882,CEBPB,High,Mic
NEDD9,18.5494004849512,0.78357688010259,1.41128966623885e-103,2.42004251258015,CEBPB,High,Mic
UPF1,12.8923976654852,0.76181165917223,1.2134249207448e-94,2.29919518743719,CEBPB,High,Mic
NAA40,7.78241764803552,0.746544132377622,6.28325964907124e-89,2.39580326967425,CEBPB,High,Mic
UBAC2,15.6283923245901,0.731623437589406,1.00470681635582e-83,2.62081778497603,CEBPB,High,Mic
UTRN,9.81466699200369,0.72141479883695,2.31898498942627e-80,2.06006971603432,CEBPB,High,Mic
PCM1,11.6414394546842,0.646187297771692,1.49680480117815e-59,3.48034433520146,CEBPB,High,Mic
CLTA,9.8975430864096,0.615817325545912,1.01218704653224e-52,2.42004251258015,CEBPB,High,Mic
MCL1,8.98157960048081,0.577325696392027,4.55870990020434e-45,2.06006971603432,CEBPB,High,Mic
TDRD10,11.7879868397654,0.570008531473213,1.0024821087853e-43,2.51634962349126,CEBPB,High,Mic
TMEM52B,29.5217202541306,0.880505142863776,2.00263800522422e-161,3.35104909146676,CEBPD,High,Mic
ARPC3,20.2296309966082,0.865915643689581,5.96027055581209e-150,2.30693440713172,CEBPD,High,Mic
CLEC1A,31.5690238160291,0.864376490336955,8.05188553214361e-149,3.2430247935704,CEBPD,High,Mic
CLEC7A,31.6147663498898,0.862940865360458,8.88018024508559e-148,3.35104909146676,CEBPD,High,Mic
RNASE6,34.2728667487525,0.860936951651843,2.41864765527666e-146,3.04367403938458,CEBPD,High,Mic
OLR1,31.9747869131833,0.860387827177754,5.93631015972482e-146,3.14073624142102,CEBPD,High,Mic
SLA,16.2805667972959,0.856023937857781,6.49503154342903e-143,2.24912787895313,CEBPD,High,Mic
MYO1F,27.0891496923095,0.854289794558002,9.7978237434403e-142,2.1072626497534,CEBPD,High,Mic
CLEC9A,31.3252924853786,0.852552583561538,1.43333963101157e-140,3.04367403938458,CEBPD,High,Mic
SLC18A1,11.9755341679621,0.851531426322411,6.83679819443879e-140,2.05736627298514,CEBPD,High,Mic
COLGALT1,17.6797993405049,0.85017561669287,5.35851279060716e-139,2.67703008877934,CEBPD,High,Mic
CYTIP,16.012170074185,0.845709059102635,4.09702165357602e-136,2.05736627298514,CEBPD,High,Mic
NRIP1,9.34240616494791,0.844338092084533,3.0122538177676e-135,2.05736627298514,CEBPD,High,Mic
CLEC5A,13.1829217393564,0.839429649143086,3.27782502179041e-132,2.35875828246477,CEBPD,High,Mic
VPS29,18.9046910799725,0.834485184039494,2.96664003722675e-129,2.41614777847139,CEBPD,High,Mic
PRAM1,26.3667291680741,0.834006729018886,5.66651934435064e-129,2.17645094043091,CEBPD,High,Mic
IL6ST,10.8846476561124,0.809027219068688,1.92224644875028e-115,2.17645094043091,CEBPD,High,Mic
ATP6V1B2,10.9722111304016,0.805827807007169,7.44083992528509e-114,2.05736627298514,CEBPD,High,Mic
IL15RA,14.8329488640145,0.803663010736354,8.50176851203863e-113,2.77873524735458,CEBPD,High,Mic
PTEN,11.9344296480638,0.786332544949005,8.79518697069729e-105,2.05736627298514,CEBPD,High,Mic
GPN3,16.5475274670013,0.764382739220028,1.20019588851619e-95,2.41614777847139,CEBPD,High,Mic
BACH1,13.7876616044991,0.762381628161742,7.28293773524155e-95,3.00344809062401,CEBPD,High,Mic
UPF1,10.6984682606884,0.741874601512801,2.92052996260806e-87,2.05736627298514,CEBPD,High,Mic
IQGAP2,10.5535875191463,0.740042341930122,1.28750666772274e-86,2.54802238761215,CEBPD,High,Mic
DEGS2,17.2459302075865,0.728073757339551,1.54576767848988e-82,3.12832025563907,CEBPD,High,Mic
ARHGAP12,16.0630527967875,0.72728949674754,2.81030640892762e-82,2.32559571196276,CEBPD,High,Mic
PAQR7,10.4332191118121,0.708493505068631,2.58214720722937e-76,2.77616807184813,CEBPD,High,Mic
NEDD9,15.8838781561953,0.702215233360044,1.98775840564332e-74,2.1126517511058,CEBPD,High,Mic
ZNF124,7.93366881251067,0.694491028584245,3.57364014720349e-72,2.05736627298514,CEBPD,High,Mic
GLB1,12.6346665975611,0.676123421178845,4.3412500247115e-67,2.54802238761215,CEBPD,High,Mic
AGPAT5,9.92846877831503,0.669782595715302,2.03197634561918e-65,2.20612649081669,CEBPD,High,Mic
VPS8,14.021831908836,0.668101853499328,5.54074506347629e-65,3.26311031433064,CEBPD,High,Mic
MAGEF1,9.28684515755807,0.609767054651048,1.89716732761456e-51,2.20612649081669,CEBPD,High,Mic
KIF5B,7.4615702434156,0.594297129707537,2.57903303054828e-48,2.54802238761215,CEBPD,High,Mic
PCM1,8.30725322029212,0.554974778680517,4.53249418322201e-41,2.05736627298514,CEBPD,High,Mic
SELL,6.75781035549424,0.530071167676399,5.8609226939396e-37,2.19748614277081,CEBPD,High,Mic
ITPRIPL2,13.0315732650216,0.880571894291745,1.7602295663685e-161,4.04853077367985,CEBPG,High,Mic
STX11,18.9769625329415,0.879959600170265,5.72163002816967e-161,2.91800508732564,CEBPG,High,Mic
ANKRD22,8.33847014761266,0.879056434041677,3.22066851250598e-160,2.37819857946298,CEBPG,High,Mic
HK2,20.8974360825465,0.876641924302615,3.0440956236787e-158,2.42124642687724,CEBPG,High,Mic
NLRP3,11.4450926332529,0.873559368452516,8.76238772098361e-156,3.01022220160959,CEBPG,High,Mic
ITM2B,11.5639916547311,0.872037107835797,1.35546498363111e-154,2.36521291852996,CEBPG,High,Mic
HPS3,11.932732099306,0.866876400010939,1.15527266628163e-150,3.01022220160959,CEBPG,High,Mic
RCSD1,18.9619243332777,0.865431918946199,1.35388070275093e-149,2.3118816945635,CEBPG,High,Mic
EPSTI1,13.9856397314638,0.863292207615824,4.9453963560095e-148,2.2574391723492,CEBPG,High,Mic
DOCK8,14.0412681320134,0.860945387643991,2.38568448414711e-146,3.33973978274208,CEBPG,High,Mic
NAA20,14.9499295430288,0.854905031955702,3.75668099080545e-142,2.3118816945635,CEBPG,High,Mic
ATP6V0E1,12.6867132323662,0.847211203049553,4.49669724312754e-137,2.60842880544581,CEBPG,High,Mic
ASAH1,9.33747499515846,0.842516338189769,4.14738522204509e-134,3.99430680980269,CEBPG,High,Mic
RB1,9.76534300237014,0.840944538558767,3.8804766698131e-133,2.36521291852996,CEBPG,High,Mic
TBC1D1,7.62715065448475,0.840405576321212,8.31374222016648e-133,2.60842880544581,CEBPG,High,Mic
GAK,12.5505617940233,0.830747878063659,4.4066341942652e-127,2.2574391723492,CEBPG,High,Mic
PGM2,12.5135312012292,0.82003340131379,3.82295229332662e-121,2.60842880544581,CEBPG,High,Mic
ACTA2,10.5229439828519,0.817087446139115,1.39910248996898e-119,2.8325178145438,CEBPG,High,Mic
UBA52,15.0995098087835,0.803488233855718,1.03368977503894e-112,2.60842880544581,CEBPG,High,Mic
MPZL1,13.2128332597291,0.80150732192885,9.32030398161692e-112,2.42124642687724,CEBPG,High,Mic
SLC40A1,17.0575655345866,0.8013315872901,1.13159503453292e-111,2.15246886583271,CEBPG,High,Mic
IKBIP,8.45741368236948,0.781427274004139,1.19565405658362e-102,2.15246886583271,CEBPG,High,Mic
DNAJC15,11.4411971291138,0.762402648817647,7.14671200622756e-95,2.2574391723492,CEBPG,High,Mic
CREG1,16.9816548243214,0.757555689605075,5.24019552136631e-93,2.3118816945635,CEBPG,High,Mic
CLEC19A,19.2197426272769,0.754960461252657,5.00893794104023e-92,4.97545339905289,CEBPG,High,Mic
MDM2,8.49648869154,0.73511353754611,6.55314337537112e-85,2.91800508732564,CEBPG,High,Mic
AKIRIN2,8.69443659183213,0.732198322873538,6.42732897101851e-84,2.69204375465311,CEBPG,High,Mic
CPM,7.54106369166632,0.73042996891552,2.53139193295513e-83,2.8325178145438,CEBPG,High,Mic
UTRN,9.16528056065074,0.718205241237145,2.46490412297148e-79,3.21950451744243,CEBPG,High,Mic
STAT5A,10.2507424082026,0.715965632246255,1.25752296323718e-78,2.8325178145438,CEBPG,High,Mic
UPF1,12.0330745316234,0.714844107913081,2.82825936745843e-78,2.05972783939591,CEBPG,High,Mic
CBWD1,10.2880585316715,0.682047685152724,1.09348294022949e-68,3.33973978274208,CEBPG,High,Mic
IER5L,8.32115893970474,0.675138844493285,7.93871338297821e-67,2.91800508732564,CEBPG,High,Mic
PCM1,11.4447765004798,0.662741850341527,1.3010733070623e-63,3.47333550236492,CEBPG,High,Mic
SLC1A3,25.7555302387188,0.656832124177525,3.92092080906394e-62,2.62473473211731,CEBPG,High,Mic
SF3B5,8.20401656044045,0.652448294739996,4.67175257479792e-61,3.11026112072993,CEBPG,High,Mic
PLAGL1,9.87587498142137,0.637077276752808,2.01538216811761e-57,4.23262393577903,CEBPG,High,Mic
TDRD10,12.9997260445771,0.586695100209595,7.75772762823253e-47,2.75288273677271,CEBPG,High,Mic
UBL3,10.8492688832791,0.574689122526216,1.40072482367831e-44,3.01022220160959,CEBPG,High,Mic
RPL13,12.0877485659558,0.839604559386587,2.56537798527538e-132,2.60131741065266,ELF1,High,Mic
RPL32,16.1726637581028,0.836211621162402,2.82767853109108e-130,2.37543144941506,ELF1,High,Mic
RHOA,16.8976705408032,0.835419347848668,8.34171747256514e-130,2.01577115684881,ELF1,High,Mic
RPL21,13.9670929331372,0.833064316757714,2.01568629950189e-128,2.16390115370518,ELF1,High,Mic
SP110,21.8024054816793,0.823332350226309,6.26023277544023e-123,2.72709913207258,ELF1,High,Mic
TLN1,11.1424316970175,0.82040426600576,2.4184718710953e-121,2.02800709065476,ELF1,High,Mic
RPL18A,29.7207177056993,0.816024173749419,5.04949276400047e-119,2.23110237742339,ELF1,High,Mic
IL12RB1,55.3395174799449,0.814809809523769,2.1679751414291e-118,5.00102171506576,ELF1,High,Mic
DUSP22,12.2012734916853,0.813167319807782,1.52786043009126e-117,2.02800709065476,ELF1,High,Mic
AKR1A1,14.5401135620934,0.809800120490218,7.86000372327509e-116,2.02800709065476,ELF1,High,Mic
ACTR3,10.012244691086,0.807342707944097,1.33128628892408e-114,2.02800709065476,ELF1,High,Mic
RPL3,25.3507033369952,0.805016052308541,1.86292885037906e-113,2.34607739508006,ELF1,High,Mic
SIPA1,41.4420153601084,0.802125252197618,4.70440241451152e-112,2.3322012153019,ELF1,High,Mic
MMP14,20.8902249897423,0.801553053654486,8.85928683756742e-112,2.12388909619254,ELF1,High,Mic
ALDH3B1,31.4722544682785,0.799715870426337,6.66586799792861e-111,3.31643295768522,ELF1,High,Mic
HNRNPH1,15.4203106990001,0.79612445940975,3.24591390020394e-109,3.48016200806259,ELF1,High,Mic
FGD3,44.5109233104286,0.79238209599416,1.71487763713142e-107,3.61286879238974,ELF1,High,Mic
NINJ1,39.9035477997908,0.788206791298208,1.29969021165529e-105,2.36872500033248,ELF1,High,Mic
ANKMY1,20.2806592505414,0.78573157926851,1.61677167210926e-104,4.29739569398186,ELF1,High,Mic
PGLS,22.1643777954497,0.781848356540523,7.88276336005135e-103,2.23110237742339,ELF1,High,Mic
HNRNPF,17.9758889057361,0.779580255415697,7.35819924341447e-102,2.72709913207258,ELF1,High,Mic
MFNG,48.2133696832969,0.778654494774141,1.81670714822845e-101,3.05598952605972,ELF1,High,Mic
USP6NL,28.5450841076049,0.775980291367326,2.4131544834835e-100,2.02363514105091,ELF1,High,Mic
CASP10,32.5553618358965,0.775005076051752,6.13591638274805e-100,2.02363514105091,ELF1,High,Mic
BMF,44.1919271733492,0.770950207369002,2.8409472639319e-98,2.00476497948756,ELF1,High,Mic
SASH3,31.7040877647991,0.769709670908832,9.0386536383224e-98,2.54679010725484,ELF1,High,Mic
TMEM119,41.8421324116192,0.768983590243561,1.77432584342579e-97,2.93425987331143,ELF1,High,Mic
TCIRG1,37.6223434390127,0.766147147490576,2.41322741101499e-96,3.4282049009523,ELF1,High,Mic
TRG-AS1,26.2901192403655,0.765920287717677,2.96923049621665e-96,6.0831816099975,ELF1,High,Mic
COLGALT1,43.1841285663863,0.76581661767286,3.2636513681101e-96,3.77645717027592,ELF1,High,Mic
SELPLG,42.35841218629,0.764744319202527,8.65109748720404e-96,2.51319380664848,ELF1,High,Mic
SUSD3,40.9214305449864,0.764164153521126,1.46283335264058e-95,2.82745466154798,ELF1,High,Mic
CLEC7A,24.7017124105515,0.764119720856498,1.52268842875844e-95,2.02363514105091,ELF1,High,Mic
C3,43.1637480236085,0.76404997274481,1.62175319622162e-95,3.61286879238974,ELF1,High,Mic
BISPR,30.1898862326919,0.763961046729958,1.75769329074255e-95,2.90570583697655,ELF1,High,Mic
BST2,30.4354734321861,0.763580325176857,2.47896753085872e-95,2.74804863483286,ELF1,High,Mic
ITGB2,29.6776659824792,0.761600222817069,1.46603507586769e-94,2.23110237742339,ELF1,High,Mic
APOBEC3G,49.8725594661304,0.760835570782352,2.89886546272773e-94,4.47652831685291,ELF1,High,Mic
UNC93B1,39.0130582714288,0.759920616873565,6.52821105454976e-94,3.4282049009523,ELF1,High,Mic
ARHGAP45,45.9868463333465,0.759647783105542,8.31143436666009e-94,3.61286879238974,ELF1,High,Mic
ITGB2-AS1,30.3956986913302,0.75963380295199,8.41399381914913e-94,2.23110237742339,ELF1,High,Mic
FLI1,28.7108935574547,0.759171988999323,1.26533906362392e-93,2.36872500033248,ELF1,High,Mic
PFDN5,21.4176414586292,0.758624028474156,2.05072566506976e-93,2.71282703799924,ELF1,High,Mic
GPR132,24.2617089288444,0.757641788937253,4.85936606273082e-93,2.90570583697655,ELF1,High,Mic
ARRDC2,38.7289783712674,0.756235157356394,1.65872182940677e-92,2.25387258339475,ELF1,High,Mic
OXA1L,17.5616980920954,0.755904601197882,2.2105044430436e-92,2.10726482225447,ELF1,High,Mic
CASP8,33.615145057209,0.754962376040184,5.00061928162306e-92,2.12388909619254,ELF1,High,Mic
VAV1,43.7743278872914,0.754468378905038,7.6644539580146e-92,3.61286879238974,ELF1,High,Mic
PLVAP,28.5686549801462,0.754060538216647,1.08933842442361e-91,2.74804863483286,ELF1,High,Mic
SRCAP,34.6862316098748,0.753188322588467,2.3042494121585e-91,2.54679010725484,ELF1,High,Mic
DESI2,14.1144209951124,0.752043277362338,6.13596306617774e-91,2.87286601138063,ELF1,High,Mic
DEF6,28.5087917336794,0.7513842138146,1.07538799874546e-90,2.23110237742339,ELF1,High,Mic
IFI30,86.7422472212443,0.750338349917338,2.60886641095209e-90,5.49820664617816,ELF1,High,Mic
APOBEC3F,40.7487969532711,0.749229903852258,6.64473893267343e-90,5.10783518700103,ELF1,High,Mic
SP140L,27.6649130522748,0.749183209345569,6.9111725428941e-90,2.72709913207258,ELF1,High,Mic
LRRC25,82.367497357807,0.748308945364358,1.44043925192316e-89,4.50720142906357,ELF1,High,Mic
CARD11,28.2874710200271,0.747730102983032,2.33897668067749e-89,2.02363514105091,ELF1,High,Mic
PDGFB,38.4628980561512,0.746581095183958,6.0940286976205e-89,2.17690167897064,ELF1,High,Mic
APOBEC3C,22.4168601437085,0.74488322034287,2.48522987378602e-88,5.71238965622207,ELF1,High,Mic
MCOLN1,18.5569332459038,0.737118064983903,1.33847330540518e-85,2.01577115684881,ELF1,High,Mic
MED14,10.9580072995394,0.735837061238951,3.70088456526995e-85,2.3014530085981,ELF1,High,Mic
CD300LF,39.5863728863361,0.734807385369505,8.34034958405862e-85,2.3322012153019,ELF1,High,Mic
ATP6V0E1,21.3845931331743,0.73472493663979,8.89813890608425e-85,2.46976358362932,ELF1,High,Mic
ANKRD10,14.5020461263676,0.730151800874951,3.13715293929653e-83,3.75472961160604,ELF1,High,Mic
ZNF816,19.9551879244578,0.727955803898928,1.69157951701972e-82,4.32793419038847,ELF1,High,Mic
TMSB4X,17.249861404316,0.720215497387069,5.63193001973656e-80,2.38537392065038,ELF1,High,Mic
STXBP2,34.2050380391021,0.717254435159534,4.93255314922467e-79,2.01577115684881,ELF1,High,Mic
CHST14,18.2114497615452,0.715298994424646,2.03677644019563e-78,2.38537392065038,ELF1,High,Mic
ADGRE1,36.1024845351188,0.714719663396209,3.09320204748747e-78,2.96177693690998,ELF1,High,Mic
ORAI3,37.910961774203,0.712794201567421,1.23152412050175e-77,3.10580947996279,ELF1,High,Mic
DNAJA1,10.0198498154139,0.712060906213485,2.0778665446184e-77,2.67168046435255,ELF1,High,Mic
SBNO2,34.2305343983277,0.709209842373346,1.56161045546873e-76,2.70180573445225,ELF1,High,Mic
ORAI1,14.682092289251,0.705154417054122,2.63836814801091e-75,2.23967594813077,ELF1,High,Mic
PPP6R3,13.3914817967946,0.704343031021477,4.61840593220906e-75,2.02800709065476,ELF1,High,Mic
KXD1,15.1203051872089,0.701385956606923,3.49798772526014e-74,2.18287303653705,ELF1,High,Mic
MBD4,28.0202026837014,0.69960559248914,1.17006470132424e-73,3.18152658949818,ELF1,High,Mic
TMEM150A,32.5969472561619,0.699318621026412,1.42010943781568e-73,2.08414861347791,ELF1,High,Mic
ZNF28,12.3655104212872,0.698250323443141,2.91526756656424e-73,2.3014530085981,ELF1,High,Mic
CDK13,11.1833887160234,0.698215865077296,2.98348705847852e-73,3.24590118519701,ELF1,High,Mic
CBL,10.6452204913246,0.691298234391642,2.91383902967773e-71,2.67168046435255,ELF1,High,Mic
SH3BP1,34.4128773358567,0.688009572382938,2.45928586570639e-70,3.2607884805322,ELF1,High,Mic
